"","hhid","pnum","pumsSerialNo","persType","persTypeDetailed","age","gender","industry","schlGrade","educLevel","workPlaceType","workPlaceTaz","workPlaceMaz","schoolType","schoolTaz","schoolMaz","usualCarId","dailyActivityPattern","specEvtParticipant","jointTour1Role","jointTour2role","obPeChauffBund1","obPeChauffBund2","obPeChauffBund3","obRsChauffBund","obPePassBund","obRsPassBund","ibPeChauffBund1","ibPeChauffBund2","ibPeChauffBund3","ibRsChauffBund","ibPePassBund","ibRsPassBund","studentDorm","studentRent","activityString"
"1720503",766028,3,2009001099264,7,19,9,2,0,3,2,0,0,0,1,1984,21983,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-72-9-0]"
"1720504",766028,4,2009001099264,7,20,6,2,0,2,2,0,0,0,2,1981,21980,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1720606",766057,1,2009001230336,1,1,56,1,33,0,9,2,2140,22139,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
"1720607",766057,2,2009001230336,1,1,59,2,61,0,11,2,1982,21981,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0]"
"1723805",767568,1,2009000837120,1,1,40,2,54,0,13,2,2190,22189,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-0-15-9-72-9-15-15-0]"
"1730845",770456,1,2011000471552,2,4,71,2,45,0,9,2,1834,21833,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
"1731638",770726,1,2008000757760,1,1,43,2,52,0,13,2,2085,22084,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0]"
"1731639",770726,2,2008000757760,1,1,49,1,92,0,13,2,2,20001,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-62-8-0]"
"1731640",770726,3,2008000757760,7,19,11,2,0,3,2,0,0,0,1,1984,21983,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-62-0]"
"1731641",770726,4,2008000757760,7,19,8,1,0,3,2,0,0,0,1,1984,21983,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0-62-0]"
"1732367",770936,1,2010001178624,1,1,28,1,32,0,13,2,2145,22144,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0]"
"1732368",770936,2,2010001178624,1,1,28,2,62,0,9,2,27,20026,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-61-0]"
"1738549",773903,1,2007000940544,1,1,29,1,72,0,10,2,2149,22148,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-42-71-0-61-0]"
"1738550",773903,2,2007000940544,1,1,23,2,72,0,10,2,2179,22178,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1749559",779178,1,2007001333760,4,13,29,2,0,0,13,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1749560",779178,2,2007001333760,2,6,30,1,72,7,16,2,1006,21005,2,1949,21948,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-42-5-0]"
"1756873",782686,1,2008000757760,1,3,25,1,52,7,13,2,1987,21986,2,2179,22178,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-15-0]"
"1762916",785136,1,2010001178624,5,15,72,2,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-61-5-5-0-5-0]"
"1762917",785136,2,2010001178624,1,1,77,1,61,0,9,2,1832,21831,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1765737",786436,1,2011000733696,2,4,58,1,54,0,14,2,1934,21933,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-42-15-0-9-0-8-0]"
"1766812",786908,1,2007000547328,5,15,93,2,0,0,6,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-5-5-0]"
"1767389",787387,1,2011000602624,1,3,33,2,45,6,14,2,1936,21935,2,2008,22007,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-5-5-0]"
"1767390",787387,2,2011000602624,1,3,32,1,61,7,14,2,3184,23183,2,1982,21981,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1768545",788049,1,2011001389056,1,1,46,1,33,0,13,1,2033,22032,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-72-73-0]"
"1768546",788049,2,2011001389056,1,1,45,2,61,0,9,2,2009,22008,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-8-0-9-0]"
"1768547",788049,3,2011001389056,3,12,17,2,72,6,7,2,214,20213,2,226,20225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-61-2-61-0]"
"1773746",790145,1,2009000968192,1,1,38,1,56,0,7,2,1973,21972,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-0-5-0]"
"1773747",790145,2,2009000968192,4,13,25,2,0,0,9,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"[0-5-0-411-411-0-411-0-411-0-5-0-9-0]"
"1773748",790145,3,2009000968192,7,19,10,2,0,4,3,0,0,0,1,1928,21927,-1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0-9-0]"
"1773749",790145,4,2009000968192,7,20,6,2,0,3,2,0,0,0,1,1984,21983,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-411-3-0-5-0]"
"1773750",790145,5,2009000968192,8,21,3,2,0,0,1,0,0,0,2,2040,22039,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"1773751",790145,6,2009000968192,8,21,0,1,0,0,0,0,0,0,2,2040,22039,-1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0]"
"1773752",790145,7,2009000968192,7,19,7,1,0,3,2,0,0,0,1,2042,22041,-1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"[0-3-0-9-0]"
"1787457",795707,1,2010001178624,1,1,28,1,32,0,13,2,1853,21852,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-72-0-7-0]"
"1787458",795707,2,2010001178624,1,1,28,2,62,0,9,2,1984,21983,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-8-0-7-0]"
"1791524",797285,1,2007001333760,1,3,39,1,92,7,13,2,2252,22251,2,2260,22259,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-1-0-73-0]"
"1791525",797285,2,2007001333760,2,4,36,2,62,0,13,2,2252,22251,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-5-9-0]"
"1791526",797285,3,2007001333760,7,19,8,2,0,3,2,0,0,0,1,2229,22228,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-0]"
"1791527",797285,4,2007001333760,8,21,4,2,0,1,2,0,0,0,2,2223,22222,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1796395",799355,1,2007000547328,5,15,69,1,0,0,9,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-9-0-6-5-0-73-0]"
"1796396",799355,2,2007000547328,2,4,67,2,45,0,9,2,2230,22229,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-9-72-0-9-0]"
"1796397",799355,3,2007000547328,6,18,16,2,0,5,5,0,0,0,1,2234,22233,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-6-5-0]"
"1797616",799860,1,2011000733696,1,1,49,2,45,0,9,2,700,20699,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-9-73-0-5-0]"
"1797617",799860,2,2011000733696,1,1,50,1,44,0,9,2,1151,21150,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
"1798146",800069,1,2007000940544,1,1,46,2,33,0,1,2,3245,3245,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-72-0]"
"1798147",800069,2,2007000940544,4,13,52,1,0,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-62-9-8-72-0]"
"1799894",800773,1,2008000888832,1,1,55,1,11,0,13,2,803,20802,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-9-0-6-0]"
"1799895",800773,2,2008000888832,4,13,50,2,0,0,14,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-6-0]"
"1799896",800773,3,2008000888832,6,17,18,1,0,5,7,0,0,0,1,2251,22250,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-6-0]"
"1800139",800862,1,2009000312832,1,1,24,1,62,0,13,2,224,20223,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-61-1-0]"
"1802693",801853,1,2008000495616,2,4,76,2,62,0,14,2,2272,22271,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0-5-1-72-1-0-73-0]"
"1802694",801853,2,2008000495616,2,4,74,2,51,0,14,2,3254,3254,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-1-0-8-5-61-0]"
"1802784",801885,1,2009000312832,5,15,88,2,0,0,4,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1802785",801885,2,2009000312832,2,4,57,1,44,0,2,2,2272,22271,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-15-5-0-42-62-0]"
"1807616",803918,1,2007000678400,2,4,31,2,45,0,10,2,3256,3256,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-1-0]"
"1807617",803918,2,2007000678400,1,1,32,1,23,0,9,2,697,20696,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1807618",803918,3,2007000678400,8,21,1,1,0,0,0,0,0,0,2,2245,22244,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1819230",809077,1,2007000416256,1,1,35,2,72,0,9,2,3247,3247,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1819231",809077,2,2007000416256,1,1,41,1,48,0,9,2,3245,3245,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1833610",815058,1,2008000495616,2,4,38,2,92,0,15,2,2227,22226,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1833611",815058,2,2008000495616,1,1,39,1,92,0,10,2,2227,22226,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-73-0]"
"1833612",815058,3,2008000495616,7,19,11,2,0,4,3,0,0,0,1,1279,21278,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1837394",817781,1,2009001230336,5,15,84,2,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-8-5-0]"
"1842840",820729,1,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2502,22501,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0-42-0-5-0]"
"1842841",820729,2,2007000678400,1,3,21,2,54,6,11,2,2338,22337,2,2332,22331,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-5-0]"
"1842842",820729,3,2007000678400,3,9,20,2,0,6,11,0,0,0,2,2347,22346,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-73-2-0-5-0-42-0]"
"1842843",820729,4,2007000678400,1,3,19,2,72,6,11,2,2332,22331,2,2347,22346,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1842844",820729,5,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2347,22346,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0-2-0-42-5-0-5-0]"
"1842845",820729,6,2007000678400,2,6,19,2,44,6,11,2,2534,22533,2,2874,22873,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
"1842846",820729,7,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2347,22346,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-2-0-8-0-9-0-5-0]"
"1842847",820729,8,2007000678400,3,9,18,2,0,6,11,0,0,0,2,2347,22346,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-2-8-72-0-9-0-5-0]"
"1842848",820729,9,2007000678400,3,9,18,2,0,6,11,0,0,0,2,3184,23183,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-8-0-9-0-5-0]"
"1842849",820729,10,2007000678400,3,9,18,2,0,6,11,0,0,0,2,2346,22345,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-8-72-0-5-0]"
"1847606",823056,1,2009000968192,4,13,39,2,0,0,9,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-411-72-73-0-6-5-5-0-7-0]"
"1847607",823056,2,2009000968192,2,4,20,2,45,0,7,2,2348,22347,0,0,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0-6-5-5-0]"
"1847608",823056,3,2009000968192,6,17,17,1,0,5,6,0,0,0,1,2372,22371,-1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-3-411-72-73-0-6-5-5-0]"
"1847609",823056,4,2009000968192,7,19,12,2,0,4,3,0,0,0,1,2373,22372,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[0-3-72-73-0-6-5-5-0-7-0]"
"1847610",823056,5,2009000968192,8,21,0,1,0,0,0,0,0,0,2,2391,22390,-1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-5-5-0-7-0]"
"1847611",823056,6,2009000968192,8,21,2,1,0,0,0,0,0,0,2,2391,22390,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1847720",823121,1,2011000864768,4,13,22,2,0,0,9,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-5-0-72-0]"
"1847721",823121,2,2011000864768,8,21,2,1,0,0,0,0,0,0,2,2391,22390,-1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"1847722",823121,3,2011000864768,8,21,1,2,0,0,0,0,0,0,2,2391,22390,-1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-5-0]"
"1847723",823121,4,2011000864768,8,21,0,2,0,0,0,0,0,0,2,2391,22390,-1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"1847914",823202,1,2007000678400,2,4,26,2,45,0,11,1,2392,22391,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0]"
"1847915",823202,2,2007000678400,8,21,4,1,0,0,1,0,0,0,1,2374,22373,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1847916",823202,3,2007000678400,8,21,3,1,0,1,1,0,0,0,1,2377,22376,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1850767",824532,1,2011000864768,1,1,23,2,62,0,9,2,2494,22493,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-1-0-5-0]"
"1850853",824585,1,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2347,22346,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-72-2-42-0-8-0]"
"1850854",824585,2,2007000678400,1,3,21,2,54,6,11,2,2736,22735,2,2874,22873,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1850855",824585,3,2007000678400,3,9,20,2,0,6,11,0,0,0,2,2347,22346,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-2-0-2-0]"
"1850856",824585,4,2007000678400,1,3,19,2,72,6,11,2,2397,22396,2,2391,22390,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-0]"
"1850857",824585,5,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2349,22348,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-2-0-42-61-0]"
"1850858",824585,6,2007000678400,2,6,19,2,44,6,11,2,2666,22665,2,2347,22346,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-2-0-1-8-0-9-0]"
"1850859",824585,7,2007000678400,3,9,19,2,0,6,11,0,0,0,2,2347,22346,-1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-5-8-72-0]"
"1850860",824585,8,2007000678400,3,9,18,2,0,6,11,0,0,0,2,2357,22356,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1850861",824585,9,2007000678400,3,9,18,2,0,6,11,0,0,0,2,595,20594,-1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-2-0]"
"1850862",824585,10,2007000678400,3,9,18,2,0,6,11,0,0,0,2,226,20225,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-5-0-72-2-0-2-0]"
"1852160",825197,1,2010000261120,4,13,31,2,0,0,9,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-411-0-411-0-9-9-0-411-411-8-73-0-5-0-9-5-0]"
"1852161",825197,2,2010000261120,6,18,16,2,0,5,5,0,0,0,1,2372,22371,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
"1852162",825197,3,2010000261120,7,19,11,2,0,4,2,0,0,0,1,2783,22782,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1852163",825197,4,2010000261120,7,19,10,2,0,3,2,0,0,0,1,2676,22675,-1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-8-3-0-9-0-9-5-0]"
"1852164",825197,5,2010000261120,7,19,8,1,0,3,2,0,0,0,1,2448,22447,-1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"[0-3-0-9-0-5-0]"
"1852165",825197,6,2010000261120,8,21,4,1,0,1,1,0,0,0,1,2387,22386,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-411-8-73-0-5-0]"
"1852166",825197,7,2010000261120,8,21,3,1,0,1,1,0,0,0,1,2347,22346,-1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-411-3-8-73-0-5-0]"
"1856385",827098,1,2008001150976,4,13,41,1,0,0,9,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1856386",827098,2,2008001150976,4,14,33,2,0,5,7,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-71-73-0]"
"1856387",827098,3,2008001150976,7,19,15,1,0,4,4,0,0,0,1,2697,22696,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1856388",827098,4,2008001150976,7,19,12,2,0,4,3,0,0,0,1,2666,22665,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1856466",827130,1,2009000181760,4,13,55,1,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-73-8-0]"
"1859709",828816,1,2010001178624,1,1,29,1,55,0,11,2,2788,22787,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-1-9-61-0]"
"1861101",829716,1,2008000364544,3,9,22,1,0,6,13,0,0,0,2,2347,22346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0-9-8-0]"
"1862959",830945,1,2008000102400,1,1,66,1,33,0,10,2,2639,22638,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-5-0]"
"1862960",830945,2,2008000102400,4,13,59,2,0,0,10,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-0-9-62-0]"
"1870790",834719,1,2009000968192,1,1,28,1,62,0,11,2,2556,22555,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1870791",834719,2,2009000968192,1,1,30,1,62,0,9,2,2805,22804,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0]"
"1873010",835873,1,2009001361408,1,1,49,1,81,0,9,2,2756,22755,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-8-0]"
"1873011",835873,2,2009001361408,4,13,51,2,0,0,9,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1879048",839190,1,2008001282048,1,1,39,2,72,0,11,2,2876,22875,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1879049",839190,2,2008001282048,4,13,20,2,0,0,9,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-0-61-73-0]"
"1879050",839190,3,2008001282048,8,21,3,2,0,1,1,0,0,0,2,2478,22477,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1880160",839842,1,2010000654336,4,13,56,1,0,0,9,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1880161",839842,2,2010000654336,4,13,51,1,0,0,2,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-8-0]"
"1891653",845353,1,2009000050688,1,1,48,2,62,0,9,2,2556,22555,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-42-0-5-61-0]"
"1891654",845353,2,2009000050688,7,19,7,1,0,3,2,0,0,0,1,2664,22663,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1891933",845538,1,2007000416256,3,12,19,1,56,6,11,2,2506,22505,2,595,20594,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0]"
"1892253",845838,1,2009000443904,3,9,22,1,0,6,11,0,0,0,2,595,20594,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0-2-0]"
"1894797",847175,1,2011001389056,4,13,27,1,0,0,13,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-8-0]"
"1894798",847175,2,2011001389056,2,6,26,1,61,7,13,2,2443,22442,2,2345,22344,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"1896391",848196,1,2008000233472,3,9,20,2,0,6,9,0,0,0,2,595,20594,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0]"
"1896902",848784,1,2009000050688,3,9,23,1,0,6,10,0,0,0,2,2347,22346,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0-8-0]"
"1898453",850415,1,2011000340480,3,9,20,1,0,6,11,0,0,0,2,2502,22501,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0]"
"1899252",851398,1,2007000547328,3,9,18,2,0,6,9,0,0,0,2,2346,22345,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0]"
"1901187",853264,1,2009001230336,2,4,50,2,45,0,10,2,2756,22755,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-42-42-72-0]"
"1901188",853264,2,2009001230336,1,1,47,1,45,0,9,2,2934,22933,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-1-0]"
"1901189",853264,3,2009001230336,6,18,16,1,0,5,6,0,0,0,1,2625,22624,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
"1901190",853264,4,2009001230336,7,19,8,1,0,3,2,0,0,0,1,2496,22495,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"1903334",854371,1,2011000078336,4,13,57,2,0,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-61-0]"
"1903335",854371,2,2011000078336,7,19,7,2,0,3,2,0,0,0,1,2541,22540,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-3-0]"
"1907129",856326,1,2011000078336,4,13,63,1,0,0,11,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-72-5-0]"
"1907130",856326,2,2011000078336,4,13,56,2,0,0,7,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"1908694",857043,1,2010001047552,3,9,41,2,0,6,11,0,0,0,2,2347,22346,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-2-9-9-8-0-6-0]"
