"","uniqueid","jointTripNum","hhid","pnum","userClass","tourNum","tourSubTourNum","personTripNum","tourTripNum","mainTourTripNum","subTourTripNum","jointTourNum","jointTripRole","direction","obBundleNum","ibBundleNum","escortingRole","jointSpecEvtTour","party","origTaz","origMaz","destTaz","destMaz","origPurp","destPurp","mode","prelimDepartInterval","finalDepartMinute","tripDistance","prelimArriveInterval","finalArriveMinute","activityMinutesAtDest","pnrParkTaz","pnrParkMaz","vot","travelTime","hb","tripPurpose"
"350714",6,2,55409,1,3,2,0,6,2,2,0,1,1,2,0,0,0,0,"[ 1,2 ]",84,20083,77,20076,6,0,2,54,802.09607,6.59,55,813.1161,7.1799927,0,0,3.23104600556605,11.0200299999999,1,"HBNW"
"6957030",9,0,754345,2,3,2,1,4,1,0,1,0,0,1,0,0,0,0,"[ 2 ]",2054,22053,2179,22178,1,9,1,57,841.6481,3.43,57,847.57806,57.190002,0,0,8.35080406198657,5.92996000000005,0,"NHB"
"4450719",2,0,495907,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1449,21448,1356,21355,42,61,2,36,540.2546,5.72,37,550.92456,2.7700195,0,0,0.403498753124062,10.6699600000001,0,"NHB"
"1289897",3,0,163195,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",172,20171,76,20075,72,62,4,72,1073.8018,2.69,72,1081.5117,2.670044,0,0,4.82482005905416,7.70990000000006,0,"NHB"
"1871304",11,0,228928,3,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",669,20668,634,20633,1,0,1,42,616.95306,3.66,42,625.6631,798.79,0,0,8.17126180893833,8.71003999999994,1,"HBW"
"2619651",1,0,312967,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",677,20676,445,20444,0,61,3,30,427.67374,8.67,31,448.83374,51.659943,0,0,3.51306683650632,21.16,1,"HBNW"
"7391134",4,0,798823,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2280,22279,2229,22228,8,42,4,63,939.87976,7.94,64,955.91974,4.840027,0,0,4.37471711471529,16.03998,0,"NHB"
"1851152",6,0,226364,1,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",626,20625,571,20570,0,42,2,42,619.53235,6.22,42,634.2623,75.81,0,0,9.86373036306644,14.72995,1,"HBNW"
"6085264",21,3,660248,3,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,3 ]",1765,21764,1754,21753,0,7,4,61,901.1836,3.07,61,908.2036,101.81995,0,0,22.594617218608,7.0200000000001,1,"HBNW"
"4468458",7,0,497592,1,2,2,0,7,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",938,20937,1041,21040,73,0,1,60,885.6967,5.76,61,894.2067,528.79,0,0,5.85969467302728,8.50999999999999,1,"HBNW"
"1431229",11,3,179298,2,3,2,0,6,3,3,0,1,2,2,0,0,0,0,"[ 1,2 ]",199,20198,559,20558,7,0,4,69,1024.1403,8.59,70,1043.1403,383.19006,0,0,5.75972290904093,19,1,"HBNW"
"8200132",5,0,899853,1,2,2,0,5,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",2502,22501,2777,22776,15,9,1,68,1008.2351,4.21,68,1017.1251,-8.890015,0,0,13.86510292021,8.88999999999999,0,"NHB"
"7528100",6,0,813490,1,3,3,0,6,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",721,20720,2278,22277,5,0,1,71,1061.6978,6.81,72,1073.3977,356.93005,0,0,17.2693405517902,11.6999000000001,1,"HBNW"
"2860634",9,0,336949,2,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 2 ]",1084,21083,1088,21087,1,72,3,49,714.04095,1.73,49,719.251,61.309937,0,0,10.4521454186335,5.21005000000002,0,"NHB"
"647930",17,2,94709,3,3,1,0,2,2,2,0,1,2,2,0,0,0,0,"[ 2,4,3,1 ]",128,20127,398,20397,9,0,4,29,420.3021,4.23,29,429.16208,49.620026,0,0,1.46295630774633,8.85998000000001,1,"HBNW"
"4300945",2,0,479741,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1370,21369,965,20964,5,0,3,47,700.5447,8.77,48,717.64465,5.460022,0,0,10.096311185866,17.0999499999999,1,"HBNW"
"3461561",2,0,393072,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",941,20940,931,20930,1,42,1,44,657.17554,2.5,44,663.48553,3.6900024,0,0,20.6339504612077,6.30999000000008,0,"NHB"
"2056747",4,0,249065,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",648,20647,672,20671,61,72,1,50,748.35376,2.64,50,754.4438,4.1900024,0,0,7.25517081852285,6.09004000000004,0,"NHB"
"2629603",16,3,313834,2,3,2,0,8,3,3,0,1,1,2,0,0,0,0,"[ 2,1 ]",453,20452,663,20662,5,5,3,50,740.1332,3.76,51,749.4532,3.2000122,0,0,5.98385221701195,9.32000000000005,0,"NHB"
"7355328",3,0,795058,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2012,22011,2058,22057,61,0,1,33,479.2581,4.11,33,488.5381,483.96002,0,0,10.4417969189154,9.27999999999997,1,"HBNW"
"6848485",5,0,741148,1,1,2,0,5,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",1883,21882,1883,21882,15,15,1,53,779.6405,0.16,53,780.0805,4.880005,0,0,2.87978085247221,0.440000000000055,0,"NHB"
"6333060",6,1,684748,1,3,2,0,6,1,1,0,1,2,1,0,0,0,0,"[ 2,1 ]",1708,21707,1590,21589,0,5,4,31,446.982,9.61,32,463.692,34.049988,0,0,6.26049787455258,16.71,1,"HBNW"
"3618186",16,0,409867,4,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",1001,21000,594,20593,0,1,1,17,242.34729,5.61,17,255.41728,504.42,0,0,14.4393109643238,13.06999,1,"HBW"
"8270095",4,0,907821,1,1,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2812,22811,2710,22709,1,0,1,55,818.1604,1.8,55,822.5304,608.13,0,0,2.71230398448806,4.37,1,"HBW"
"5819027",8,0,633297,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1757,21756,1644,21643,5,0,1,37,553.38226,0.5,37,554.79224,879.60004,0,0,2.24431382449709,1.40998000000002,1,"HBNW"
"6372129",15,0,689004,4,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 4 ]",146,20145,18,20017,62,1,2,38,564.8534,3.35,38,572.82336,596.24005,0,0,21.1569101768726,7.96996000000001,0,"NHB"
"5440291",9,0,596273,2,2,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1474,21473,1392,21391,0,1,1,34,498.20496,4.45,34,508.75494,71.94,0,0,31.5583156189247,10.5499799999999,1,"HBW"
"3746546",5,0,422078,1,2,1,0,5,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1052,21051,1072,21071,1,0,1,47,691.0062,5.28,48,701.4162,722.09,0,0,24.0888206740396,10.41,1,"HBW"
"5317331",1,0,584499,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1439,21438,477,20476,0,1,1,17,240.52466,19.29,19,264.11465,613.9,0,0,13.0700821015457,23.58999,1,"HBW"
"2734362",21,4,324280,3,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 2,5,3 ]",702,20701,700,20699,9,0,4,75,1110.9963,2.31,75,1116.0863,4.550049,0,0,9.62463570707872,5.08999999999992,1,"HBNW"
"6300352",7,0,681304,1,3,2,0,7,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1692,21691,1716,21715,0,62,1,29,423.96362,9.46,30,439.4536,110.57001,0,0,1.39199189048374,15.48998,1,"HBNW"
"2650921",13,4,315756,2,3,4,0,13,3,3,0,1,1,2,0,0,0,0,"[ 2,4 ]",453,20452,682,20681,5,0,2,59,875.03595,4.41,59,885.70593,33.170044,0,0,4.2041484143766,10.66998,1,"HBNW"
"9786134",4,0,1082645,1,3,1,1,4,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",2933,22932,2935,22934,72,1,2,36,527.82263,1.52,36,532.6126,430.76,0,0,35.5231514739365,4.78997000000004,0,"NHB"
"6054048",43,1,657313,6,3,1,0,2,2,2,0,0,0,2,0,1,2,0,"[ 1,6 ]",1586,21585,1760,21759,3,0,4,72,1072.6935,11,74,1089.3735,336.30994,0,0,35.0927848891745,16.6799999999998,1,"HBNW"
"2805178",2,0,331486,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",715,20714,714,20713,5,0,1,48,705.02234,1.33,48,708.89233,713.8,0,0,18.0905489305,3.86999000000003,1,"HBNW"
"2519195",9,0,302216,3,3,2,0,7,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",447,20446,651,20650,0,61,3,53,775.01196,7.86,54,794.14197,110.130005,0,0,7.42881489225053,19.13001,1,"HBNW"
"840788",3,0,114350,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",485,20484,747,20746,5,9,1,43,641.6776,2.45,43,649.1876,2.3900146,0,0,9.65976989684768,7.50999999999999,0,"NHB"
"7949909",6,0,869715,2,2,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2487,22486,2683,22682,1,0,4,45,665.7833,10.6,46,680.93335,52.359985,0,0,52.6618093536855,15.15005,1,"HBW"
"3180185",17,0,367390,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",2132,22131,2132,22131,8,0,14,36,530.3042,0.59,36,542.1042,24.400024,0,0,8.72465034427938,11.8,1,"HBNW"
"6584310",7,0,713311,1,2,2,0,7,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1842,21841,1844,21843,0,15,1,45,659.2988,3.05,45,666.2688,135.52002,0,0,36.7723199327811,6.97000000000003,1,"HBW"
"8537476",11,0,939206,3,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",2843,22842,2795,22794,71,3,17,19,280.82278,4.65,20,289.0228,232.29999,0,0,2.28411210430056,8.20001999999999,0,"NHB"
"3421926",7,0,389666,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2150,22149,2203,22202,411,0,1,20,301.09158,5.28,21,309.7816,413.75,0,0,1.81237809784067,8.69002,1,"HBNW"
"3028198",1,0,354004,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2103,22102,2191,22190,0,42,3,27,390.7823,6.79,27,405.0923,0.08999634,0,0,17.6526205205852,14.31,1,"HBNW"
"2542249",22,0,304992,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",323,20322,323,20322,0,3,14,23,341.14563,0.4,23,349.14563,442,0,0,22.1162397740886,8,1,"HBNW"
"6568203",1,0,711129,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1836,21835,1838,21837,0,61,2,31,462.80368,3.58,31,476.3437,-2.0400085,0,0,23.8814493939329,13.54002,1,"HBNW"
"8433959",7,0,927243,2,3,1,0,7,7,7,0,0,0,2,0,0,0,0,"[ 2 ]",2464,22463,2737,22736,61,0,1,47,690.47974,9.42,48,704.66974,234.67004,0,0,102.636881192938,14.1900000000001,1,"HBNW"
"1194259",14,0,150706,3,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",101,20100,10,20009,5,72,1,52,764.41583,6.02,52,774.6458,6.8099976,0,0,3.52423403577371,10.22997,0,"NHB"
"899210",11,0,119788,3,3,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",12,20011,496,20495,71,3,4,19,275.5214,11.35,20,295.5214,372.5,0,0,79.8632138088177,20,0,"NHB"
"6136481",7,0,664994,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1665,21664,1573,21572,5,0,1,8,109.03803,17.42,10,133.57802,135.32,0,0,9.13101676764008,24.53999,1,"HBNW"
"9546678",1,0,1056711,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2886,22885,3001,23000,0,1,1,17,241.01285,11.84,18,257.67282,253.34003,0,0,9.78075569985353,16.65997,1,"HBW"
"8082084",8,0,885951,2,3,2,0,6,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2520,22519,2789,22788,0,73,1,64,948.24384,5.22,64,960.45386,47.329956,0,0,2.77423382696943,12.21002,1,"HBNW"
"7061074",2,0,764521,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",138,20137,1979,21978,1,0,1,52,765.6051,11.15,53,784.1451,638.96,0,0,15.1941811236557,18.54,1,"HBW"
"3795096",1,0,426490,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1080,21079,1081,21080,0,5,1,37,542.56866,2.08,37,547.5287,257.19995,0,0,3.21924612395581,4.96003999999994,1,"HBNW"
"6654410",7,0,721519,1,1,1,0,7,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1934,21933,1859,21858,1,0,1,52,767.14233,8.49,53,778.3123,646.33,0,0,4.16197893806061,11.16997,1,"HBW"
"9480641",7,0,1046792,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2873,22872,2881,22880,0,9,4,62,918.9599,2.84,62,924.8699,172.57,0,0,2.67693903267638,5.91000000000008,1,"HBNW"
"9757149",1,0,1079174,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2931,22930,2768,22767,0,5,3,33,484.14743,7.99,34,496.95743,131.87,0,0,31.7422495693872,12.81,1,"HBNW"
"7969787",13,3,872017,5,3,3,0,9,2,2,0,0,0,2,0,2,1,0,"[ 5,3 ]",2773,22772,2769,22768,411,0,2,51,759.2637,0.61,51,760.9037,672.13,0,0,1.41183114683306,1.63999999999999,1,"HBNW"
"374329",46,0,59011,6,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 6 ]",200,20199,200,20199,15,15,1,28,413.15067,0.32,28,414.13068,4.6600037,0,0,7.6064683054804,0.980009999999993,0,"NHB"
"9581051",2,0,1060676,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2895,22894,2881,22880,1,9,1,80,1188.9304,1.34,80,1192.0704,4.540039,0,0,13.6615975924209,3.1400000000001,0,"NHB"
"2525791",1,0,303053,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",452,20451,222,20221,0,8,1,35,507.16388,6.52,35,523.14386,488.37994,0,0,1.00109593175237,15.97998,1,"HBNW"
"4678253",4,0,523363,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1178,21177,1179,21178,0,8,1,19,265.43503,2.26,19,271.11502,3.8399963,0,0,11.4486133616665,5.67999000000003,1,"HBNW"
"5703943",13,0,620905,2,2,2,0,7,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1748,21747,1674,21673,42,42,3,53,785.51495,10.89,55,804.975,7.3200073,0,0,12.1841399306143,19.46005,0,"NHB"
"8221774",4,0,902081,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2648,22647,2672,22671,1,0,1,59,881.4683,27.87,63,911.7583,522.21,0,0,11.6228347563497,30.29,1,"HBW"
"3379824",12,0,386270,3,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",2201,22200,2139,22138,61,1,1,20,280.4273,6.22,20,293.5773,564.02,0,0,2.56575992036266,13.15,0,"NHB"
"9496136",8,0,1049207,3,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",2874,22873,2874,22873,2,0,14,74,1109.8495,0.38,74,1117.4495,319.90002,0,0,1.88059873735452,7.59999999999991,1,"HBNW"
"7805531",3,0,850084,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2502,22501,2502,22501,0,5,14,60,899.4319,0.39,60,907.2319,-2.2999878,0,0,16.8129158304936,7.79999999999995,1,"HBNW"
"1609423",20,5,199281,2,3,2,0,7,3,3,0,0,0,2,0,2,1,0,"[ 2,5 ]",589,20588,787,20786,9,0,3,51,756.565,2.31,51,762.945,140.71997,0,0,27.557203013759,6.38,1,"HBNW"
"9835870",1,0,1087417,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2945,22944,2793,22792,0,1,1,15,209.2344,7.49,15,225.0944,351.63,0,0,23.536781506585,15.86,1,"HBW"
"7177478",2,0,776543,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",150,20149,2007,22006,2,0,5,44,648.6088,5.16,45,695.7688,730.34,0,0,4.788214733933,47.1600000000001,1,"HBNW"
"7595597",36,5,822404,5,3,2,0,7,5,5,0,1,2,2,0,0,0,0,"[ 8,4,5,2,6,7,1 ]",2485,22484,2328,22327,6,6,4,68,1021.55615,1.05,69,1024.2661,4.3899536,0,0,3.03655554769814,2.70995000000005,0,"NHB"
"3328346",15,0,381311,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",2124,22123,2180,22179,2,0,4,21,303.60974,4.14,22,311.25974,44.860016,0,0,8.05855756371704,7.65000000000003,1,"HBNW"
"7249355",6,0,784428,2,3,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 2 ]",1988,21987,1945,21944,5,9,4,61,899.65546,6.99,62,914.3154,4.3200073,0,0,17.9134652524965,14.65994,0,"NHB"
"5978993",5,2,649539,1,3,2,0,5,2,2,0,1,1,2,0,0,0,0,"[ 1,2,8,9,3,4 ]",1680,21679,1678,21677,9,0,14,15,212.81303,0.74,15,227.61304,231.7,0,0,17.4076571847031,14.80001,1,"HBNW"
"9199309",9,0,1016672,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",2562,22561,2644,22643,61,0,4,44,653.51105,3.96,44,660.14105,276.31,0,0,11.4362848385603,6.63,1,"HBNW"
"6261638",5,0,677568,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1699,21698,1617,21616,8,0,4,53,777.65894,3.78,53,785.43896,64.79999,0,0,4.94479063668044,7.78001999999992,1,"HBNW"
"8171749",11,0,896662,2,2,1,0,6,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",2498,22497,2636,22635,1,0,3,56,831.52386,5.8,57,845.57385,583.45,0,0,19.1377095511699,14.04999,1,"HBW"
"10014581",10,0,1108598,3,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",2998,22997,3039,23038,71,5,1,23,335.87817,13.36,24,353.99817,13.600006,0,0,24.7822841961799,18.12,0,"NHB"
"3304360",11,3,379064,3,3,1,0,3,3,3,0,0,0,2,0,1,2,0,"[ 2,3 ]",2097,22096,2167,22166,8,0,4,49,731.083,7.09,50,744.083,683.07,0,0,9.61003135818048,13,1,"HBNW"
"1645727",5,0,203395,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",281,20280,268,20267,62,0,1,59,864.512,4.98,59,877.192,547.29004,0,0,30.1856462953595,12.6800000000001,1,"HBNW"
"1493751",11,3,186026,2,3,2,0,4,1,1,0,2,1,1,0,0,0,0,"[ 2,1,3 ]",571,20570,287,20286,0,8,3,66,981.7992,8.26,67,995.9192,39.28003,0,0,5.60258199792025,14.12,1,"HBNW"
"3775140",16,2,424464,2,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",1250,21249,1076,21075,6,0,4,65,979.2368,5.99,66,989.2468,446.97998,0,0,14.8170830230365,10.01,1,"HBNW"
"2959252",5,0,346640,1,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2253,22252,817,20816,1,0,1,64,951.9176,10.64,65,970.7576,458.65997,0,0,8.64611165958341,18.84,1,"HBW"
"1182185",8,0,149209,1,1,1,0,8,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",91,20090,90,20089,9,73,1,57,843.5494,0.98,57,846.2994,4.210022,0,0,11.9265349581919,2.75,0,"NHB"
"2467027",1,0,296083,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",418,20417,225,20224,0,61,1,23,326.99316,8.33,24,342.80316,62.129974,0,0,2.32844339955799,15.81,1,"HBNW"
"2343919",11,0,281751,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",224,20223,275,20274,2,0,1,39,576.51215,4.44,40,586.28217,260.22998,0,0,3.70907836231392,9.77001999999993,1,"HBNW"
"1225309",2,0,154408,1,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",104,20103,119,20118,1,0,1,48,709.293,3.69,48,717.353,709.44,0,0,7.2387051078105,8.05999999999995,1,"HBW"
"4600081",6,0,510486,1,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1162,21161,1169,21168,0,9,1,64,951.95776,1.64,64,956.5378,62.119934,0,0,0.490147070325241,4.58003999999994,1,"HBNW"
"4069008",18,0,455552,5,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 5 ]",1084,21083,1152,21151,3,0,4,50,741.00415,2.94,50,749.1041,679.4,0,0,25.9042651418955,8.09995000000004,1,"HBNW"
"1402155",2,0,176146,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",93,20092,93,20092,15,15,1,29,421.36337,0.49,29,422.7534,357.77997,0,0,42.6163089479265,1.39003000000002,0,"NHB"
"4272450",7,0,476171,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1035,21034,958,20957,2,0,3,45,660.9001,5.7,46,672.31006,168.59003,0,0,5.15830742226943,11.4099600000001,1,"HBNW"
"4009246",17,2,450315,2,3,2,0,7,2,2,0,1,1,2,0,0,0,0,"[ 2,1,5,4 ]",1247,21246,1140,21139,7,0,3,66,989.5657,6.06,67,1000.29565,431.40002,0,0,2.92277260571799,10.72995,1,"HBNW"
"4317982",8,0,481861,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",1836,21835,589,20588,2,72,1,31,456.67078,26.73,35,496.04077,19.089966,0,0,5.7757098543481,39.36999,0,"NHB"
"4168964",5,0,465794,1,3,3,0,5,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1240,21239,1128,21127,0,9,1,63,922.59296,3.54,63,931.27295,128.72003,0,0,12.2187746473239,8.67999000000009,1,"HBNW"
"4152990",1,0,464188,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1207,21206,1078,21077,0,9,1,22,312.75082,4.26,22,323.38083,539.56995,0,0,2.34503671580107,10.63001,1,"HBNW"
"1552635",8,0,192860,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",602,20601,585,20584,0,15,14,25,357.73102,0.8,25,373.73102,-14.399994,0,0,3.26962025222461,16,1,"HBW"
"9692034",13,0,1072624,4,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 4 ]",2801,22800,2918,22917,73,0,3,75,1126.7692,6.98,76,1140.7592,294.97998,0,0,8.1787874898709,13.99,1,"HBNW"
"8953955",9,0,987599,2,3,2,0,5,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2845,22844,2762,22761,8,0,4,70,1046.3541,8.85,71,1060.7642,373.29993,0,0,4.45274824451318,14.4101000000001,1,"HBNW"
"99834",2,0,14624,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",532,20531,127,20126,1,42,1,34,501.35745,11.74,36,518.1875,11.649963,0,0,10.0385568056147,16.83005,0,"NHB"
"7526390",6,0,813319,1,3,3,0,6,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2277,22276,2278,22277,8,0,1,77,1145.6268,2.19,77,1151.2368,278.78003,0,0,3.2294715243261,5.6099999999999,1,"HBNW"
"2159752",9,0,259266,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",369,20368,808,20807,42,0,2,47,708.6266,7.92,48,727.3766,74.11005,0,0,0.743256855331379,18.75,1,"HBNW"
"4404792",8,6,491435,1,2,1,0,8,8,8,0,0,0,2,0,1,1,0,"[ 1,3 ]",782,20781,1021,21020,61,0,3,50,734.2705,9.7,51,752.86053,675.41,0,0,12.7492870567037,18.5900300000001,1,"HBNW"
"3465349",15,0,393474,1,3,3,0,15,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",907,20906,907,20906,8,0,2,94,1404.8097,0.26,94,1405.5297,24.810059,0,0,9.8779766815397,0.720000000000027,1,"HBNW"
"8655333",8,0,952517,1,3,1,1,8,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",2874,22873,2874,22873,72,1,14,34,498.14764,0.38,34,505.74765,50.670013,0,0,9.5762863569413,7.60001,0,"NHB"
"7477382",1,1,807934,1,2,1,0,1,1,1,0,0,0,1,1,0,1,0,"[ 1,3 ]",2254,22253,2251,22250,0,412,3,32,470.45303,3.94,32,478.33304,2,0,0,15.9567370928356,7.88000999999997,1,"HBNW"
"2481294",20,0,297585,6,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 6 ]",420,20419,319,20318,0,3,17,24,358.15503,3.64,24,368.20502,394.95,0,0,4.45338326775352,10.04999,1,"HBNW"
"8116317",1,0,889848,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2546,22545,2546,22545,0,1,15,14,200.71185,0.26,14,202.01186,441.19,0,0,5.10079866735484,1.30001000000001,1,"HBW"
"299305",4,0,48447,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",146,20145,370,20369,62,0,1,61,905.33405,1.81,61,910.66406,518.3,0,0,5.96795240407133,5.3300099999999,1,"HBNW"
"1935882",9,0,235592,2,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 2 ]",672,20671,690,20689,5,1,1,39,570.1662,1.38,39,574.9962,250.44,0,0,4.76740265660963,4.83000000000004,0,"NHB"
"6338079",4,0,685287,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1603,21602,1708,21707,42,8,2,49,717.11597,9.59,50,734.03595,4.26001,0,0,5.81965415789036,16.91998,0,"NHB"
"9792903",2,0,1083269,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2551,22550,2509,22508,5,62,1,34,503.40082,4.26,34,513.1308,3.789978,0,0,2.14574494778802,9.72998000000001,0,"NHB"
"10229742",4,0,1133254,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",3181,23180,3122,23121,5,0,2,47,705.3546,7.75,48,717.5446,218.33002,0,0,16.2951689363358,12.1899999999999,1,"HBNW"
"6243544",10,0,675822,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",1764,21763,1662,21661,5,8,1,62,926.2409,3.95,62,935.2509,3.8900146,0,0,1.62858905689613,9.00999999999999,0,"NHB"
"658593",37,1,96003,6,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 8,5,7,4,6,3,1,2 ]",431,20430,610,20609,0,8,4,62,910.7023,3.5,62,918.51227,55.169983,0,0,5.06586872920631,7.80996999999991,1,"HBNW"
"9691428",2,0,1072566,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",2876,22875,2876,22875,1,72,14,34,500.12103,0.49,34,509.92102,59.200012,0,0,6.99140342128384,9.79998999999998,0,"NHB"
"8329517",4,0,914865,1,2,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2719,22718,2379,22378,0,15,1,52,761.082,3.05,52,767.792,180.77997,0,0,63.6899416063436,6.71000000000004,1,"HBW"
